Date,BAC,BG,CNC,DHI,DLTR,EG,EXC,GS,KEY,LEN,MS,MU,NUE,NVR,PHM,PWR,RF,STLD,WHR
2019-05-21 00:00:00-04:00,25.353425979614258,45.16695785522461,57.13999938964844,41.660396575927734,99.7699966430664,223.6008758544922,29.59902000427246,176.26268005371094,13.322820663452148,49.40032958984375,38.175575256347656,35.003047943115234,48.05225372314453,3309.320068359375,30.45101547241211,34.80078887939453,11.900583267211914,27.0479679107666,109.83402252197266
2019-05-22 00:00:00-04:00,25.176681518554688,45.097450256347656,56.779998779296875,41.62234115600586,99.56999969482422,224.4976806640625,29.80469512939453,173.08465576171875,13.134176254272461,48.899620056152344,37.401573181152344,34.10930633544922,47.33613586425781,3246.780029296875,30.30947494506836,34.32784652709961,11.777981758117676,25.906476974487305,108.59060668945312
2019-05-23 00:00:00-04:00,24.53157615661621,44.68036651611328,55.41999816894531,41.48919677734375,97.45999908447266,225.63662719726562,30.040618896484375,169.94200134277344,12.984835624694824,48.2572021484375,36.73076629638672,33.215572357177734,46.002342224121094,3215.280029296875,29.809349060058594,34.33769226074219,11.500083923339844,24.256664276123047,104.48737335205078
2019-05-24 00:00:00-04:00,24.90273666381836,43.92439270019531,56.869998931884766,42.44985580444336,98.41999816894531,224.12103271484375,29.980125427246094,170.85377502441406,13.207205772399902,49.04133224487305,36.945770263671875,33.39236068725586,45.796451568603516,3272.719970703125,30.30947494506836,34.62343978881836,11.598165512084961,24.212078094482422,103.52581024169922
2019-05-28 00:00:00-04:00,24.65530014038086,43.9852294921875,56.09000015258789,41.95526123046875,97.2699966430664,218.87472534179688,29.508277893066406,167.7023162841797,12.98483657836914,48.4744873046875,36.2663688659668,32.35129928588867,45.662166595458984,3214.320068359375,29.894275665283203,34.584022521972656,11.393828392028809,24.26557731628418,101.54463958740234
2019-05-29 00:00:00-04:00,24.52273941040039,45.01925277709961,56.22999954223633,41.35603332519531,95.31999969482422,219.38589477539062,29.187660217285156,167.2220916748047,13.088080406188965,47.756492614746094,36.2835693359375,32.69504928588867,45.43838882446289,3219.760009765625,29.49795150756836,34.71210861206055,11.565470695495605,23.828603744506836,99.72099304199219
2019-05-30 00:00:00-04:00,24.001358032226562,44.47181701660156,57.0,41.81257247924805,98.30999755859375,220.0943603515625,29.060630798339844,166.61740112304688,12.9451265335083,47.52975845336914,35.973968505859375,32.72450637817383,44.11354064941406,3226.179931640625,29.75273895263672,34.850040435791016,11.49190902709961,22.803050994873047,99.29823303222656
2019-05-31 00:00:00-04:00,23.506484985351562,45.43633270263672,57.75,40.67120361328125,101.58999633789062,222.1031951904297,29.0848331451416,162.27792358398438,12.683049201965332,46.91567611694336,34.99355697631836,32.02720260620117,42.96773147583008,3201.570068359375,29.252607345581055,34.2490234375,11.30392074584961,22.428497314453125,95.2281494140625
2019-06-03 00:00:00-04:00,23.577184677124023,47.44355773925781,51.81999969482422,41.156288146972656,100.69000244140625,225.93258666992188,29.350996017456055,162.90040588378906,12.929244995117188,47.61479568481445,35.02796936035156,32.10576629638672,44.56112289428711,3266.699951171875,29.90371322631836,34.879615783691406,11.426522254943848,23.373788833618164,97.24247741699219
2019-06-04 00:00:00-04:00,24.6729679107666,47.57389831542969,53.939998626708984,42.24059295654297,100.69000244140625,222.65025329589844,29.465930938720703,168.84942626953125,13.45340347290039,48.55952072143555,36.53296661376953,33.87360382080078,44.8923454284668,3317.550048828125,30.139623641967773,36.58418655395508,11.712593078613281,23.632408142089844,104.2884292602539
